Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0214968721	303.150284	303.150284	303.150284	303.150284	0	0	0	26.8313	0	0	3
2	5	0	0.0429937443	303.15041	303.150347	303.150284	303.15041	6.27729825e-005	0	0	54.1711	0	0	3
3	7	0	0.0644906164	303.150585	303.150426	303.150284	303.150585	0.000142108673	0	0	82.5067	0	0	3
4	8	0	0.0859874886	303.150771	303.150513	303.150284	303.150771	0.000228251654	0	0	80.5908	0	0	3
5	9	0	0.107484361	303.15098	303.150606	303.150284	303.15098	0.000321751805	0	0	77.3157	0	0	3
6	10	0	0.128981233	303.151495	303.150754	303.150284	303.151495	0.000469860257	0	0	68.2611	0	0	3
7	12	0	0.150478105	303.152482	303.151001	303.150284	303.152482	0.000716652227	0	0	64.5419	0	0	3
8	13	0	0.171974977	303.153797	303.15135	303.150284	303.153797	0.00106612109	0	0	72.4749	0	0	3
9	14	0	0.193471849	303.155245	303.151783	303.150284	303.155245	0.00149890743	0	0	73.1935	0	0	3
10	15	0	0.214968721	303.156767	303.152282	303.150284	303.156767	0.00199728516	0	0	68.895	0	0	3
11	17	0	0.236465594	303.159052	303.152897	303.150284	303.159052	0.0026127896	0	0	74.7016	0	0	3
12	18	0	0.257962466	303.161284	303.153596	303.150284	303.161284	0.00331166563	0	0	72.6617	0	0	3
13	19	0	0.279459338	303.163526	303.15436	303.150284	303.163526	0.00407555414	0	0	77.0753	0	0	3
14	21	0	0.30095621	303.165772	303.155175	303.150284	303.165772	0.00489068532	0	0	70.5386	0	0	3
15	23	0	0.322453082	303.168115	303.156038	303.150284	303.168115	0.00575332497	0	0	68.8042	0	0	3
16	24	0	0.343949954	303.171449	303.157001	303.150284	303.171449	0.00671652752	0	0	70.7445	0	0	3
17	25	0	0.365446827	303.174786	303.158047	303.150284	303.174786	0.00776269334	0	0	76.7381	0	0	3
18	26	0	0.386943699	303.177983	303.159155	303.150284	303.177983	0.00887027574	0	0	77.6694	0	0	3
19	27	0	0.408440571	303.181152	303.160312	303.150284	303.181152	0.0100280479	0	0	87.7948	0	0	3
20	29	0	0.429937443	303.184147	303.161504	303.150284	303.184147	0.0112197734	0	0	79.6124	0	0	3
21	30	0	0.451434315	303.188535	303.162791	303.150284	303.188535	0.0125069524	0	0	90.1935	0	0	3
22	32	0	0.472931187	303.192368	303.164136	303.150284	303.192368	0.0138513542	0	0	81.6746	0	0	3
23	33	0	0.494428059	303.196062	303.165524	303.150284	303.196062	0.0152394384	0	0	90.5154	0	0	3
24	34	0	0.515924932	303.199282	303.16693	303.150284	303.199282	0.0166460524	0	0	93.0818	0	0	3
25	35	0	0.537421804	303.202425	303.169103	303.15041	303.202425	0.0187558178	0	0	96.72	0	0	3
26	37	0	0.558918676	303.206261	303.17143	303.150585	303.206261	0.0210036	0	0	101.349	0	0	3
27	38	0	0.580415548	303.209897	303.173901	303.150771	303.209897	0.0233887687	0	0	98.3855	0	0	3
28	39	0	0.60191242	303.212921	303.176491	303.15098	303.212921	0.0258848678	0	0	105.49	0	0	3
29	40	0	0.623409292	303.215664	303.179186	303.151495	303.215664	0.0284319145	0	0	107.363	0	0	3
30	42	0	0.644906164	303.217929	303.181954	303.152482	303.217929	0.030953208	0	0	110.343	0	0	3
31	43	0	0.666403037	303.220983	303.184808	303.153797	303.220983	0.0334579463	0	0	110.714	0	0	3
32	44	0	0.687899909	303.22344	303.18771	303.155245	303.22344	0.0359269614	0	0	96.5108	0	0	3
33	45	0	0.709396781	303.225635	303.190643	303.156767	303.225635	0.0383614727	0	0	100.725	0	0	3
34	47	0	0.730893653	303.22771	303.193599	303.159052	303.22771	0.0407019344	0	0	81.8235	0	0	3
35	48	0	0.752390525	303.229646	303.19654	303.161284	303.229646	0.0429444523	0	0	89.0317	0	0	3
36	49	0	0.773887397	303.231836	303.19948	303.163526	303.231836	0.0451202377	0	0	97.3367	0	0	3
37	50	0	0.795384269	303.234025	303.202418	303.165772	303.234025	0.0472425604	0	0	98.7418	0	0	3
38	51	0	0.816881142	303.235775	303.205334	303.168115	303.235775	0.0492967284	0	0	99.5795	0	0	3
39	52	0	0.838378014	303.237641	303.208231	303.171449	303.237641	0.0512304463	0	0	100.764	0	0	3
40	54	0	0.859874886	303.23902	303.211047	303.174786	303.23902	0.0529997452	0	0	99.3031	0	0	3
41	55	0	0.881371758	303.241456	303.213825	303.177983	303.241456	0.0546700799	0	0	100.882	0	0	3
42	56	0	0.90286863	303.242923	303.21653	303.181152	303.242923	0.0562181428	0	0	98.7839	0	0	3
43	57	0	0.924365502	303.245086	303.219194	303.184147	303.245086	0.0576903305	0	0	100.985	0	0	3
44	58	0	0.945862374	303.24698	303.221812	303.188535	303.24698	0.0584455432	0	0	100.994	0	0	3
45	59	0	0.967359247	303.24925	303.224342	303.192368	303.24925	0.056882301	0	0	107.015	0	0	3
46	60	0	0.988856119	303.250844	303.226779	303.196062	303.250844	0.0547825067	0	0	106.323	0	0	3
47	61	0	1.01035299	303.252768	303.229142	303.199282	303.252768	0.0534857167	0.00602921217	11.2	108.024	0	0	3
48	62	0	1.03184986	303.254201	303.23143	303.202425	303.254201	0.0517755704	0.00611374152	11.8	107.578	0	0	3
49	63	0	1.05334674	303.2561	303.233666	303.206261	303.2561	0.0498395378	0.00616977819	12.3	107.744	0	0	3
50	64	0	1.07484361	303.257488	303.235801	303.209897	303.257488	0.0475915873	0.00621209872	13	108.117	0	0	3
51	65	0	1.09634048	303.259235	303.237856	303.212921	303.259235	0.0463136148	0.00625594244	13.5	105.638	0	0	3
52	66	0	1.11783735	303.260653	303.239845	303.215664	303.260653	0.044989403	0.0062929113	13.9	95.9414	0	0	3
53	67	0	1.13933422	303.262442	303.241794	303.217929	303.262442	0.0445134534	0.00632544433	14.2	105.607	0	0	3
54	68	0	1.1608311	303.263853	303.243708	303.220983	303.263853	0.0428708137	0.00634949381	14.8	97.5344	0	0	3
55	70	0	1.18232797	303.265552	303.245565	303.22344	303.265552	0.0421125802	0.00636937651	15.1	106.956	0	0	3
56	72	0	1.20382484	303.267042	303.247382	303.225635	303.267042	0.041406901	0.00638462927	15.4	96.9639	0	0	3
57	73	0	1.22532171	303.268807	303.249181	303.22771	303.268807	0.0410968388	0.00639376402	15.5	99.0746	0	0	3
58	74	0	1.24681858	303.270388	303.250959	303.229646	303.270388	0.0407420407	0.00639774674	15.7	90.6406	0	0	3
59	75	0	1.26831546	303.272449	303.252742	303.231836	303.272449	0.0406131841	0.00640017284	15.7	94.528	0	0	3
60	77	0	1.28981233	303.273887	303.254494	303.234025	303.273887	0.0398612993	0.00639856097	16	91.6824	0	0	3
61	78	0	1.3113092	303.276108	303.256248	303.235775	303.276108	0.0403333798	0.0063966688	15.8	93.429	0	0	3
62	80	0	1.33280607	303.278097	303.258011	303.237641	303.278097	0.0404564807	0.00638973591	15.7	92.5532	0	0	3
63	81	0	1.35430295	303.280063	303.259779	303.23902	303.280063	0.0410431502	0.0063786146	15.5	93.3253	0	0	3
64	83	0	1.37579982	303.281772	303.26156	303.241456	303.281772	0.0403158944	0.00636363206	15.7	90.7609	0	0	3
65	84	0	1.39729669	303.283613	303.263317	303.242923	303.283613	0.0406890204	0.00634596179	15.5	90.7382	0	0	3
66	86	0	1.41879356	303.285401	303.265087	303.245086	303.285401	0.0403144783	0.00632640476	15.6	103.423	0	0	3
67	87	0	1.44029043	303.28817	303.266882	303.24698	303.28817	0.041189938	0.00630402912	15.3	109.725	0	0	3
68	88	0	1.46178731	303.289897	303.26867	303.24925	303.289897	0.0406462171	0.00627786453	15.4	101.684	0	0	3
69	89	0	1.48328418	303.292083	303.270455	303.250844	303.292083	0.0412391684	0.00625003718	15.1	113.764	0	0	3
70	92	0	1.50478105	303.293941	303.27225	303.252768	303.293941	0.0411731991	0.00622113359	15.1	123.249	0	0	3
71	94	0	1.52627792	303.296075	303.274055	303.254201	303.296075	0.0418738484	0.00619215679	14.7	124.37	0	0	3
72	96	0	1.54777479	303.298225	303.275889	303.2561	303.298225	0.042124661	0.00616152074	14.6	124.002	0	0	3
73	97	0	1.56927167	303.30048	303.277738	303.257488	303.30048	0.0419376369	0.00613010847	14.6	121.257	0	0	3
74	100	0	1.59076854	303.302699	303.279622	303.259235	303.302699	0.0417656488	0.00609926116	14.6	122.005	0	0	3
75	102	0	1.61226541	303.305028	303.28153	303.260653	303.305028	0.0416848585	0.00606974599	14.5	122.62	0	0	3
76	104	0	1.63376228	303.307272	303.283473	303.262442	303.307272	0.0416782159	0.0060422244	14.4	109.058	0	0	3
77	106	0	1.65525916	303.309593	303.285437	303.263853	303.309593	0.0417293093	0.00602921217	14.4	119.888	0	0	3
78	108	0	1.67675603	303.311978	303.287442	303.265552	303.311978	0.0418774074	0.00602921217	14.3	123.577	0	0	3
79	109	0	1.6982529	303.314242	303.289471	303.267042	303.314242	0.0420894014	0.00602921217	14.3	120.629	0	0	3
80	111	0	1.71974977	303.316747	303.291542	303.268807	303.316747	0.0423615944	0.00602921217	14.2	122.663	0	0	3
81	112	0	1.74124664	303.31897	303.293632	303.270388	303.31897	0.042673482	0.00602921217	14.1	120.788	0	0	3
82	114	0	1.76274352	303.321352	303.295756	303.272449	303.321352	0.0430135159	0.00602921217	14	120.68	0	0	3
83	115	0	1.78424039	303.323721	303.297892	303.273887	303.323721	0.0433977471	0.00602921217	13.8	119.804	0	0	3
84	116	0	1.80573726	303.326577	303.300088	303.276108	303.326577	0.0438397284	0.00602921217	13.7	121.528	0	0	3
85	118	0	1.82723413	303.32986	303.302327	303.278097	303.32986	0.0443159625	0.00602921217	13.6	120.244	0	0	3
86	119	0	1.848731	303.332657	303.304601	303.280063	303.332657	0.0448216769	0.00602921217	13.4	106.92	0	0	3
87	120	0	1.87022788	303.335234	303.306899	303.281772	303.335234	0.0453391377	0.00602921217	13.2	119.109	0	0	3
88	122	0	1.89172475	303.33791	303.309238	303.283613	303.33791	0.04592169	0.00602921217	13.1	120.423	0	0	3
89	123	0	1.91322162	303.341188	303.311637	303.285401	303.341188	0.0465508048	0.00602921217	12.9	119.204	0	0	3
90	124	0	1.93471849	303.344032	303.31408	303.28817	303.344032	0.0471985866	0.00602921217	12.7	119.218	0	0	3
91	126	0	1.95621537	303.346516	303.316511	303.289897	303.346516	0.0478414669	0.00602921217	12.6	129.199	0	0	3
92	127	0	1.97771224	303.350157	303.319022	303.292083	303.350157	0.0485676074	0.00602921217	12.4	117.162	0	0	3
93	128	0	1.99920911	303.353031	303.321562	303.293941	303.353031	0.049311388	0.00602921217	12.2	102.079	0	0	3
94	129	0	2.02070598	303.355431	303.324124	303.296075	303.355431	0.0500690084	0.00602921217	12	115.312	0	0	3
95	130	0	2.04220285	303.357626	303.326689	303.298225	303.357626	0.05079933	0.00602921217	11.8	104.159	0	0	3
96	132	0	2.06369973	303.359817	303.329255	303.30048	303.359817	0.0515165047	0.00602921217	11.7	110.518	0	0	3
97	133	0	2.0851966	303.361696	303.331806	303.302699	303.361696	0.052183362	0.00602921217	11.5	114.599	0	0	3
98	134	0	2.10669347	303.364073	303.334363	303.305028	303.364073	0.0528325711	0.00602921217	11.4	108.556	0	0	3
99	136	0	2.12819034	303.366223	303.336913	303.307272	303.366223	0.0534399144	0.00602921217	11.2	105.529	0	0	3
100	137	0	2.14968721	303.36945	303.339503	303.309593	303.36945	0.0540660428	0.00602921217	11.1	113.537	0	0	3
101	138	0	2.17118409	303.372358	303.342119	303.311978	303.372358	0.0546760628	0.00602921217	11	101.886	0	0	3
102	140	0	2.19268096	303.3754	303.344761	303.314242	303.3754	0.0552899185	0.00602921217	10.9	112.448	0	0	3
103	142	0	2.21417783	303.378151	303.347424	303.316747	303.378151	0.0558817437	0.00602921217	10.7	109.547	0	0	3
104	143	0	2.2356747	303.380793	303.350093	303.31897	303.380793	0.0564602261	0.00602921217	10.6	112.957	0	0	3
105	144	0	2.25717158	303.383808	303.352794	303.321352	303.383808	0.0570382989	0.00602921217	10.5	102.917	0	0	3
106	145	0	2.27866845	303.386018	303.355489	303.323721	303.386018	0.0575963644	0.00602921217	10.4	104.056	0	0	3
107	147	0	2.30016532	303.388129	303.358172	303.326577	303.388129	0.0580845645	0.00602921217	10.3	111.34	0	0	3
108	148	0	2.32166219	303.390299	303.360827	303.32986	303.390299	0.0584999932	0.00602921217	10.3	104.767	0	0	3
109	149	0	2.34315906	303.393514	303.36348	303.332657	303.393514	0.0588789254	0.00602921217	10.2	114.389	0	0	3
110	151	0	2.36465594	303.396653	303.366146	303.335234	303.396653	0.0592466719	0.00602921217	10.1	106.001	0	0	3
111	153	0	2.38615281	303.399623	303.368829	303.33791	303.399623	0.0595904631	0.00602921217	10.1	114.947	0	0	3
112	154	0	2.40764968	303.402371	303.371515	303.341188	303.402371	0.0598773488	0.00602921217	10	101.122	0	0	3
113	155	0	2.42914655	303.405289	303.374186	303.344032	303.405289	0.0601052609	0.00602921217	10	105.861	0	0	3
114	156	0	2.45064342	303.407945	303.376849	303.346516	303.407945	0.060337272	0.00603064888	9.9	98.1684	0	0	3
115	158	0	2.4721403	303.410789	303.379527	303.350157	303.410789	0.0605044825	0.00604496451	9.9	104.79	0	0	3
116	159	0	2.49363717	303.413435	303.382163	303.353031	303.413435	0.0604035207	0.00605953879	10	101.849	0	0	3
117	161	0	2.51513404	303.415337	303.384759	303.355431	303.415337	0.0599066942	0.00607350225	10.1	103.633	0	0	3
118	162	0	2.53663091	303.417961	303.387365	303.357626	303.417961	0.0603348945	0.00608746603	10	100.248	0	0	3
119	163	0	2.55812779	303.421455	303.390024	303.359817	303.421455	0.0607695779	0.00610205705	10	104.074	0	0	3
120	165	0	2.57962466	303.423995	303.392699	303.361696	303.423995	0.0608930352	0.00611650806	10	106.053	0	0	3
121	166	0	2.60112153	303.426623	303.395404	303.364073	303.426623	0.0610411039	0.00613080668	10	103.547	0	0	3
122	167	0	2.6226184	303.429163	303.398116	303.366223	303.429163	0.0612034006	0.0061449566	10	105.024	0	0	3
123	168	0	2.64411527	303.432301	303.400869	303.36945	303.432301	0.0613659101	0.00615936866	10	105.184	0	0	3
